tconst,primaryTitle,category,averageRating,employee,runtimeMinutes,ProductionCompanies,profit_ratio
tt0198781,"Monsters, Inc.",actor,8.0,James Coburn,92,"Walt Disney Pictures, Pixar Animation Studios",3
tt0283090,29 Palms,actress,5.0,Rachael Leigh Cook,93,"George Street Pictures, Ben's Sister Productions, Release Entertainment, B. Lord Productions, Davis Entertainment Filmworks",-1
tt0303353,The Kid Stays in the Picture,archive_footage,7.0,Francis Ford Coppola,93,"Ministry of Propaganda Films, Woodland Pictures LLC, Highway Films",34
tt0166813,Spirit: Stallion of the Cimarron,actor,7.0,James Cromwell,83,"DreamWorks SKG, DreamWorks Animation",0
tt0164184,The Sum of All Fears,actor,7.0,James Cromwell,124,"Paramount Pictures, Mace Neufeld Productions, MFP Munich Film Partners GmbH & Company I. Produktions KG, S.O.A.F. Productions, Mel's Cite du Cinema",1
tt0413300,Spider-Man 3,actor,6.0,James Cromwell,139,"Columbia Pictures, Laura Ziskin Productions, Marvel Enterprises",2
tt0211443,Jason X,actor,5.0,David Cronenberg,92,"New Line Cinema, Sean S. Cunningham Films, Crystal Lake Entertainment",0
tt0386032,Sicko,archive_footage,8.0,Billy Crystal,123,The Weinstein Company,1
tt0198781,"Monsters, Inc.",actor,8.0,Billy Crystal,92,"Walt Disney Pictures, Pixar Animation Studios",3
tt0282120,The Wild Thornberrys,actor,6.0,Tim Curry,85,"Paramount Pictures, Nickelodeon Movies, Paramount Animation",-1
tt0436331,Friends with Money,actress,6.0,Joan Cusack,88,Sony Pictures,1
tt0371606,Chicken Little,actress,6.0,Joan Cusack,81,"Walt Disney Pictures, Walt Disney Feature Animation",1
tt0435761,Toy Story 3,actress,8.0,Joan Cusack,103,"Walt Disney Pictures, Pixar Animation Studios",4
tt0350028,Raising Helen,actress,6.0,Joan Cusack,119,"Touchstone Pictures, Beacon Pictures, Mandeville Films",0
tt0390336,Overnight,self,7.0,Vincent D'Onofrio,82,"Ether Films, Ronnoco Productions, black & white pictures, tony montana films",-1
tt0160399,Impostor,actor,6.0,Vincent D'Onofrio,95,"Dimension Films, Marty Katz Productions, Mojo Films, PK Pictures",-1
tt0369610,Jurassic World,actor,7.0,Vincent D'Onofrio,124,"Universal Studios, Amblin Entertainment, Legendary Pictures, Fuji Television Network, Dentsu",9
tt0235737,The Salton Sea,actor,7.0,Vincent D'Onofrio,103,"Castle Rock Entertainment, Darkwoods Productions, Humble Journey Films",0
tt0145487,Spider-Man,actor,7.0,Willem Dafoe,121,"Columbia Pictures, Marvel Enterprises",4
tt0285823,Once Upon a Time in Mexico,actor,6.0,Willem Dafoe,102,"Columbia Pictures Corporation, Dimension Films, Troublemaker Studios",2
tt0266543,Finding Nemo,actor,8.0,Willem Dafoe,100,Pixar Animation Studios,9
tt0329774,xXx: State of the Union,actor,5.0,Willem Dafoe,101,"Original Film, Columbia Pictures Corporation, Revolution Studios",0
tt0465142,American Dreamz,actor,6.0,Willem Dafoe,107,"Universal Pictures, Depth of Field",0
tt0298744,Auto Focus,actor,7.0,Willem Dafoe,105,"Sony Pictures Classics, Propaganda Films, Good Machine",0
tt0401729,John Carter,actor,7.0,Willem Dafoe,132,Walt Disney Pictures,0
tt0432283,Fantastic Mr. Fox,actor,8.0,Willem Dafoe,87,"Twentieth Century Fox Film Corporation, Regency Enterprises, Indian Paintbrush, American Empirical Pictures",0
tt0362270,The Life Aquatic with Steve Zissou,actor,7.0,Willem Dafoe,119,"Touchstone Pictures, American Empirical Pictures",0
tt0390336,Overnight,self,7.0,Willem Dafoe,82,"Ether Films, Ronnoco Productions, black & white pictures, tony montana films",-1
tt0454848,Inside Man,actor,8.0,Willem Dafoe,129,"Imagine Entertainment, Universal Pictures, 40 Acres & A Mule Filmworks",3
tt0343737,The Good Shepherd,actor,7.0,Matt Damon,167,"Universal Pictures, American Zoetrope, Morgan Creek Productions",0
tt0338466,Stuck on You,actor,6.0,Matt Damon,118,"Twentieth Century Fox Film Corporation, Conundrum Entertainment",0
tt0466893,Margaret,actor,7.0,Matt Damon,150,"Fox Searchlight Pictures, Scott Rudin Productions, Mirage Enterprises, Gilbert Films",0
tt0365737,Syriana,actor,7.0,Matt Damon,128,"Section Eight, Warner Bros., Participant Media, FilmWorks, 4M, MID Foundation",0
tt0240772,Ocean's Eleven,actor,8.0,Matt Damon,116,"Village Roadshow Pictures, Section Eight, NPV Entertainment, Jerry Weintraub Productions, Warner Bros., WV Films II",4
tt0356150,EuroTrip,actor,7.0,Matt Damon,92,"DreamWorks SKG, The Montecito Picture Company, Blue Sea Productions",0
tt0166813,Spirit: Stallion of the Cimarron,actor,7.0,Matt Damon,83,"DreamWorks SKG, DreamWorks Animation",0
tt0121766,Star Wars: Episode III - Revenge of the Sith,actor,8.0,Anthony Daniels,140,Lucasfilm,6
tt0329717,Hollywood Homicide,actress,5.0,Lolita Davidovich,116,"Columbia Pictures, Revolution Studios",0
tt0469494,There Will Be Blood,actor,8.0,Daniel Day-Lewis,158,"Miramax Films, Ghoulardi Film Company, Paramount Vantage",2
tt0357110,The Ballad of Jack and Rose,actor,7.0,Daniel Day-Lewis,112,"Elevation Filmworks, Initial Entertainment Group (IEG), IFC Productions, Jack and Rose Productions",0
tt0361696,Raise Your Voice,actress,6.0,Rebecca De Mornay,103,"New Line Cinema, FilmEngine, Brookwell-McNamara Entertainment, ChickFlick Productions",0
tt0161083,What's the Worst That Could Happen?,actor,5.0,Danny DeVito,94,Metro-Goldwyn-Mayer (MGM),-1
tt0278488,How High,producer,6.0,Danny DeVito,93,"Universal Pictures, Jersey Films, Native Pictures Productions",1
tt0252503,Heist,actor,7.0,Danny DeVito,109,"Epsilon Motion Pictures, Franchise Pictures, Indelible Pictures, Linson Entertainment, Art Linson Productions, Morgan Creek Productions, Stolen Film Productions",-1
tt0422861,The Oh in Ohio,actor,6.0,Danny DeVito,88,"Cold Iron Pictures, Ambush Entertainment, AV Club, The",-1
tt0343135,Along Came Polly,producer,6.0,Danny DeVito,90,"Jersey Films, Loofah Productions",3
tt0365907,A Walk Among the Tombstones,producer,7.0,Danny DeVito,114,"Double Feature Films, Jersey Films, 1984 Private Defense Contractors, Cross Creek Pictures, Exclusive Media Group, Traveling Picture Show Company (TPSC), Free State Pictures, Da Vinci Media Ventures",0
tt0381681,Before Sunset,actress,8.0,Julie Delpy,80,"Castle Rock Entertainment, Detour Film Production, Warner Independent Pictures (WIP)",4
tt0381681,Before Sunset,writer,8.0,Julie Delpy,80,"Castle Rock Entertainment, Detour Film Production, Warner Independent Pictures (WIP)",4
tt0303353,The Kid Stays in the Picture,archive_footage,7.0,Catherine Deneuve,93,"Ministry of Propaganda Films, Woodland Pictures LLC, Highway Films",34
tt0408985,Last Holiday,actor,7.0,Gérard Depardieu,112,Paramount Pictures,0
tt0277027,I Am Sam,actress,8.0,Laura Dern,132,New Line Cinema,3
tt0234354,Novocaine,actress,6.0,Laura Dern,95,Numb Gums Production Inc.,0
tt0163025,Jurassic Park III,actress,6.0,Laura Dern,92,"Universal Studios, Amblin Entertainment",2
tt0463034,"You, Me and Dupree",actor,6.0,Matt Dillon,110,"Universal Pictures, Kaplan/Perrone Entertainment, MMCB Film Produktion 2004",1
tt0400497,Herbie Fully Loaded,actor,5.0,Matt Dillon,101,"Walt Disney Pictures, Robert Simonds Productions",0
tt0253754,Star Trek: Nemesis,actor,6.0,Michael Dorn,116,Paramount Pictures,0
tt0373883,Halloween,actor,6.0,Brad Dourif,109,"Dimension Films, Spectacle Entertainment Group, Nightfall Productions",4
tt0373469,Kiss Kiss Bang Bang,actor,8.0,Robert Downey Jr.,103,"Silver Pictures, Warner Bros.",0
tt0371746,Iron Man,actor,8.0,Robert Downey Jr.,126,"Paramount Pictures, Marvel Studios",3
tt0422295,Fur: An Imaginary Portrait of Diane Arbus,actor,6.0,Robert Downey Jr.,122,"River Road Entertainment, Edward R. Pressman Film, Iron Film",0
tt0423977,Charlie Bartlett,actor,7.0,Robert Downey Jr.,97,Metro-Goldwyn-Mayer (MGM),-1
tt0443706,Zodiac,actor,8.0,Robert Downey Jr.,157,"Paramount Pictures, Warner Bros., Phoenix Pictures",0
tt0348836,Gothika,actor,6.0,Robert Downey Jr.,98,"Columbia Pictures Corporation, Dark Castle Entertainment, Warner Bros.",2
tt0393735,The Shaggy Dog,actor,4.0,Robert Downey Jr.,98,"Walt Disney Pictures, Mandeville Films, Boxing Cat Films",0
tt0405296,A Scanner Darkly,actor,7.0,Robert Downey Jr.,100,"Thousand Words, Warner Independent Pictures (WIP), Detour Filmproduction, Section Eight Productions",0
tt0409182,Poseidon,actor,6.0,Richard Dreyfuss,98,"Virtual Studios, Next Entertainment, Warner Bros., Irwin Allen Productions, Radiant Productions, Synthesis Entertainment",0
tt0464154,Piranha 3D,actor,6.0,Richard Dreyfuss,88,"The Weinstein Company, Atmosphere Entertainment MM, Chako Film Company, Dimension Films, Intellectual Properties Worldwide, Aja / Levasseur Productions",2
tt0145487,Spider-Man,actress,7.0,Kirsten Dunst,121,"Columbia Pictures, Marvel Enterprises",4
tt0250224,Crazy/Beautiful,actress,6.0,Kirsten Dunst,99,"Touchstone Pictures, Ufland",0
tt0368709,Elizabethtown,actress,6.0,Kirsten Dunst,123,"Paramount Pictures, Cruise/Wagner Productions, Vinyl Films, KMP Film Invest",0
tt0192071,Get Over It,actress,6.0,Kirsten Dunst,87,Miramax,-1
tt0304415,Mona Lisa Smile,actress,7.0,Kirsten Dunst,117,"Columbia Pictures, Revolution Studios",-1
tt0413300,Spider-Man 3,actress,6.0,Kirsten Dunst,139,"Columbia Pictures, Laura Ziskin Productions, Marvel Enterprises",2
tt0316654,Spider-Man 2,actress,8.0,Kirsten Dunst,127,"Columbia Pictures, Laura Ziskin Productions, Marvel Enterprises",2
tt0338013,Eternal Sunshine of the Spotless Mind,actress,8.0,Kirsten Dunst,108,"Anonymous Content, This Is That Productions, Focus Features",2
tt0384642,Kicking & Screaming,actor,6.0,Robert Duvall,95,Universal Pictures,0
tt0279111,Gods and Generals,actor,6.0,Robert Duvall,219,"Warner Bros. Pictures, Turner Pictures, Antietam Filmworks",0
tt0369436,Four Christmases,actor,6.0,Robert Duvall,88,"New Line Cinema, Spyglass Entertainment, Type A Films, Ott Medien, Wild West Picture Show Productions",1
tt0251160,John Q,actor,7.0,Robert Duvall,116,"New Line Cinema, Burg/Koules Productions, Evolution Entertainment",1
tt0316356,Open Range,actor,7.0,Robert Duvall,139,"Tig Productions, Touchstone Pictures, Beacon Pictures, Cobalt Media Group",2
tt0443706,Zodiac,actor,8.0,Anthony Edwards,157,"Paramount Pictures, Warner Bros., Phoenix Pictures",0
tt0356618,The Forgotten,actor,6.0,Anthony Edwards,91,"Revolution Studios, Jinks/Cohen Company, Visual Arts Entertainment",1
tt0396555,Meet the Robinsons,composer,7.0,Danny Elfman,95,"Walt Disney Pictures, Walt Disney Animation Studios",0
tt0316654,Spider-Man 2,composer,8.0,Danny Elfman,127,"Columbia Pictures, Laura Ziskin Productions, Marvel Enterprises",2
tt0457510,Nacho Libre,composer,6.0,Danny Elfman,92,"Paramount Pictures, Nickelodeon Movies, Black & White Productions",1
tt0145487,Spider-Man,composer,7.0,Danny Elfman,121,"Columbia Pictures, Marvel Enterprises",4
tt0286716,Hulk,composer,6.0,Danny Elfman,138,"Universal Pictures, Good Machine, Valhalla Motion Pictures, Marvel Enterprises",0
tt0286716,Hulk,actor,6.0,Sam Elliott,138,"Universal Pictures, Good Machine, Valhalla Motion Pictures, Marvel Enterprises",0
tt0319262,The Day After Tomorrow,producer,7.0,Roland Emmerich,124,"Lions Gate Films, Twentieth Century Fox Film Corporation, Centropolis Entertainment, Mark Gordon Productions, Mel's Cite du Cinema",3
tt0319262,The Day After Tomorrow,director,7.0,Roland Emmerich,124,"Lions Gate Films, Twentieth Century Fox Film Corporation, Centropolis Entertainment, Mark Gordon Productions, Mel's Cite du Cinema",3
tt0264323,2001 Maniacs,actor,5.0,Robert Englund,87,"Raw Nerve, Velvet Steamroller Entertainment, BloodWorks",-1
tt0324216,The Texas Chainsaw Massacre,actor,6.0,R. Lee Ermey,98,"New Line Cinema, Next Entertainment, Platinum Dunes, Focus Features, Radar Pictures, Chainsaw Productions LLC",10
tt0239948,Saving Silverman,actor,6.0,R. Lee Ermey,90,"Village Roadshow Pictures, NPV Entertainment, Columbia Pictures Corporation",0
tt0310357,Willard,actor,6.0,R. Lee Ermey,100,"New Line Cinema, Hard Eight Pictures",-1
tt0420294,The Texas Chainsaw Massacre: The Beginning,actor,6.0,R. Lee Ermey,91,"New Line Cinema, Next Entertainment, Platinum Dunes, Vortex/Henkel/Hooper, Texas Chainsaw Productions",-1
tt0413267,Shrek the Third,actor,6.0,Rupert Everett,93,"DreamWorks SKG, DreamWorks Animation",3
tt0282120,The Wild Thornberrys,actor,6.0,Rupert Everett,85,"Paramount Pictures, Nickelodeon Movies, Paramount Animation",-1
tt0298148,Shrek 2,actor,7.0,Rupert Everett,93,"DreamWorks SKG, Pacific Data Images (PDI), DreamWorks Animation",5
tt0281322,Undisputed,actor,6.0,Peter Falk,94,"Miramax Films, Amen Ra Films",0
tt0250310,Corky Romano,actor,5.0,Peter Falk,86,"Robert Simonds Productions, Touchstone Pictures",1
tt0417532,Checking Out,actor,6.0,Peter Falk,94,,-1
tt0380277,The Cookout,actress,4.0,Farrah Fawcett,97,Cookout Productions,0
tt0333780,"Legally Blonde 2: Red, White & Blonde",actress,5.0,Sally Field,95,"Type A Films, Marc Platt Productions, Metro-Goldwyn-Mayer (MGM)",1
tt0239949,Say It Isn't So,actress,5.0,Sally Field,95,"Twentieth Century Fox Film Corporation, Conundrum Entertainment, Say It Isn't So Productions",-1
tt0258000,Panic Room,director,7.0,David Fincher,112,"Hofflund/Polone, Indelible Productions",3
tt0437800,Akeelah and the Bee,producer,7.0,Laurence Fishburne,112,"Lions Gate Films, 2929 Productions, Out of the Blue... Entertainment, Starbucks Entertainment, Cinema Gypsy Productions",1
tt0327056,Mystic River,actor,8.0,Laurence Fishburne,138,"Village Roadshow Pictures, Malpaso Productions, NPV Entertainment, Warner Bros.",5
tt0437800,Akeelah and the Bee,actor,7.0,Laurence Fishburne,112,"Lions Gate Films, 2929 Productions, Out of the Blue... Entertainment, Starbucks Entertainment, Cinema Gypsy Productions",1
tt0326769,Biker Boyz,actor,5.0,Laurence Fishburne,110,DreamWorks Pictures,0
tt0181739,Osmosis Jones,actor,6.0,Laurence Fishburne,95,"Conundrum Entertainment, Warner Bros. Animation, Warner Bros.",0
tt0434424,Undiscovered,actress,4.0,Carrie Fisher,97,"Lakeshore Entertainment, Intermedia Films, Cinerenta Medienbeteiligungs KG",0
tt0430770,The Women,actress,5.0,Carrie Fisher,114,New Line Cinema,2
tt0166276,Monkeybone,actress,5.0,Bridget Fonda,93,"Twentieth Century Fox Film Corporation, 1492 Pictures, Twitching Image Studio",0
tt0378194,Kill Bill: Vol. 2,actress,8.0,Vivica A. Fox,137,"Miramax Films, A Band Apart, Super Cool ManChu",4
tt0361399,Blast,actress,5.0,Vivica A. Fox,92,"Film Afrika Worldwide, Gemini Films, Motion Picture Corporation of America (MPCA), International West Pictures (IWP)",-1
tt0247444,Juwanna Mann,actress,5.0,Vivica A. Fox,91,"Warner Bros., Morgan Creek Productions",-1
tt0266697,Kill Bill: Vol. 1,actress,8.0,Vivica A. Fox,111,"Miramax Films, A Band Apart, Super Cool ManChu",5
tt0269341,Two Can Play That Game,actress,6.0,Vivica A. Fox,90,Screen Gems,-1
tt0253754,Star Trek: Nemesis,actor,6.0,Jonathan Frakes,116,Paramount Pictures,0
tt0157472,Clockstoppers,director,5.0,Jonathan Frakes,94,"Paramount Pictures, Nickelodeon Movies, Valhalla Motion Pictures",0
tt0258068,The Quiet American,actor,7.0,Brendan Fraser,101,"Miramax Films, Intermedia Films, Mirage Enterprises",0
tt0209163,The Mummy Returns,actor,6.0,Brendan Fraser,130,"Universal Pictures, Alphaville Films, Imhotep Productions",3
tt0373051,Journey to the Center of the Earth,actor,6.0,Brendan Fraser,93,"New Line Cinema, Walden Media",1
tt0166276,Monkeybone,actor,5.0,Brendan Fraser,93,"Twentieth Century Fox Film Corporation, 1492 Pictures, Twitching Image Studio",0
tt0371724,The Hitchhiker's Guide to the Galaxy,actor,7.0,Stephen Fry,109,"Spyglass Entertainment, Everyman Pictures, Hammer & Tongs, Touchstone Pictures",1
tt0419663,Cruel World,actor,4.0,Edward Furlong,88,"Primetime Pictures, Emergence Entertainment",0
tt0414161,Intermedio,actor,3.0,Edward Furlong,85,The Asylum,-1
tt0343996,The Lost City,actor,7.0,Andy Garcia,144,Lions Gate Films,0
tt0349903,Ocean's Twelve,actor,7.0,Andy Garcia,125,"Village Roadshow Pictures, Section Eight, Jerry Weintraub Productions, Warner Bros., WV Films III",2
tt0343996,The Lost City,composer,7.0,Andy Garcia,144,Lions Gate Films,0
tt0371257,Stay,actress,7.0,Janeane Garofalo,99,"Regency Enterprises, Epsilon Motion Pictures, New Regency Pictures",0
tt0382932,Ratatouille,actress,8.0,Janeane Garofalo,111,"Walt Disney Pictures, Pixar Animation Studios",3
tt0246464,Big Trouble,actress,6.0,Janeane Garofalo,85,Touchstone Pictures,0
tt0243655,Wet Hot American Summer,actress,7.0,Janeane Garofalo,97,Eureka Pictures,0
tt0472033,9,actor,7.0,Crispin Glover,79,"Focus Films, Starz Animation, Relativity Media, Tim Burton Productions, Arc Productions",0
tt0308506,Like Mike,actor,5.0,Crispin Glover,99,"Twentieth Century Fox Film Corporation, Josephson Entertainment, NBA Entertainment, Heller Highwater Productions, Like Mike Productions",-1
tt0310357,Willard,actor,6.0,Crispin Glover,100,"New Line Cinema, Hard Eight Pictures",-1
tt0442933,Beowulf,actor,6.0,Crispin Glover,115,"Paramount Pictures, Shangri-La Entertainment, ImageMovers, Paramount Animation",1
tt0305357,Charlie's Angels: Full Throttle,actor,5.0,Crispin Glover,106,"Columbia Pictures, Wonderland Sound and Vision, Tall Trees Productions, Flower Films (II)",1
tt0393735,The Shaggy Dog,actor,4.0,Danny Glover,98,"Walt Disney Pictures, Mandeville Films, Boxing Cat Films",0
tt0387564,Saw,actor,8.0,Danny Glover,103,"Lions Gate Films, Twisted Pictures, Evolution Entertainment, Saw Productions Inc.",85
tt0443489,Dreamgirls,actor,7.0,Danny Glover,130,"Paramount Pictures, DreamWorks SKG, Laurence Mark Productions",1
tt0265666,The Royal Tenenbaums,actor,8.0,Danny Glover,110,Touchstone Pictures,2
tt0191133,The Fighting Temptations,actor,6.0,Cuba Gooding Jr.,123,Paramount Pictures,1
tt0316465,Radio,actor,7.0,Cuba Gooding Jr.,109,"Revolution Studios, Tollin/Robbins Productions",0
tt0462244,Daddy Day Camp,actor,3.0,Cuba Gooding Jr.,93,"Revolution Studios, TriStar Pictures",2
tt0299172,Home on the Range,actor,5.0,Cuba Gooding Jr.,76,Walt Disney Pictures,0
tt0439544,Dirty,actor,6.0,Cuba Gooding Jr.,97,"Deviant Films, Silver Nitrate Pictures",-1
tt0389790,Bee Movie,actor,6.0,John Goodman,91,"Pacific Data Images (PDI), DreamWorks Animation, Columbus 81 Productions",0
tt0477302,Extremely Loud & Incredibly Close,actor,7.0,John Goodman,129,"Paramount Pictures, Scott Rudin Productions, Warner Bros.",0
tt0413099,Evan Almighty,actor,5.0,John Goodman,96,"Columbia Pictures, Universal Pictures, Spyglass Entertainment, Shady Acres Entertainment, Original Film, Playtone, Relativity Media",0
tt0198781,"Monsters, Inc.",actor,8.0,John Goodman,92,"Walt Disney Pictures, Pixar Animation Studios",3
tt0409034,Marilyn Hotchkiss' Ballroom Dancing & Charm School,actor,7.0,John Goodman,103,Shoreline Entertainment,-1
tt0465142,American Dreamz,actor,6.0,Hugh Grant,107,"Universal Pictures, Depth of Field",0
tt0228333,Ghosts of Mars,actress,5.0,Pam Grier,98,"Screen Gems, Storm King Productions, Animationwerks",0
tt0166110,Bones,actress,4.0,Pam Grier,96,New Line Cinema,0
tt0243585,Stuart Little 2,actress,6.0,Melanie Griffith,77,"Columbia Pictures, Sony Pictures Entertainment",0
tt0265666,The Royal Tenenbaums,actor,8.0,Gene Hackman,110,Touchstone Pictures,2
tt0252503,Heist,actor,7.0,Gene Hackman,109,"Epsilon Motion Pictures, Franchise Pictures, Indelible Pictures, Linson Entertainment, Art Linson Productions, Morgan Creek Productions, Stolen Film Productions",-1
