tconst,primaryTitle,category,averageRating,employee,runtimeMinutes,ProductionCompanies,profit_ratio
tt0138524,Intolerable Cruelty,actor,6.0,Cedric The Entertainer,100,"Imagine Entertainment, Universal Pictures, Mike Zoss Productions, Alphaville Productions",0
tt0138524,Intolerable Cruelty,actor,6.0,Edward Herrmann,100,"Imagine Entertainment, Universal Pictures, Mike Zoss Productions, Alphaville Productions",0
tt0138524,Intolerable Cruelty,actor,6.0,Geoffrey Rush,100,"Imagine Entertainment, Universal Pictures, Mike Zoss Productions, Alphaville Productions",0
tt0138524,Intolerable Cruelty,actor,6.0,George Clooney,100,"Imagine Entertainment, Universal Pictures, Mike Zoss Productions, Alphaville Productions",0
tt0138524,Intolerable Cruelty,actor,6.0,Jonathan Hadary,100,"Imagine Entertainment, Universal Pictures, Mike Zoss Productions, Alphaville Productions",0
tt0138524,Intolerable Cruelty,actor,6.0,Paul Adelstein,100,"Imagine Entertainment, Universal Pictures, Mike Zoss Productions, Alphaville Productions",0
tt0138524,Intolerable Cruelty,actor,6.0,Richard Jenkins,100,"Imagine Entertainment, Universal Pictures, Mike Zoss Productions, Alphaville Productions",0
tt0138524,Intolerable Cruelty,actress,6.0,Catherine Zeta-Jones,100,"Imagine Entertainment, Universal Pictures, Mike Zoss Productions, Alphaville Productions",0
tt0138524,Intolerable Cruelty,actress,6.0,Julia Duffy,100,"Imagine Entertainment, Universal Pictures, Mike Zoss Productions, Alphaville Productions",0
tt0138524,Intolerable Cruelty,casting_director,6.0,Ellen Chenoweth,100,"Imagine Entertainment, Universal Pictures, Mike Zoss Productions, Alphaville Productions",0
tt0138524,Intolerable Cruelty,cinematographer,6.0,Roger Deakins,100,"Imagine Entertainment, Universal Pictures, Mike Zoss Productions, Alphaville Productions",0
tt0138524,Intolerable Cruelty,composer,6.0,Carter Burwell,100,"Imagine Entertainment, Universal Pictures, Mike Zoss Productions, Alphaville Productions",0
tt0138524,Intolerable Cruelty,director,6.0,Joel Coen,100,"Imagine Entertainment, Universal Pictures, Mike Zoss Productions, Alphaville Productions",0
tt0138524,Intolerable Cruelty,editor,6.0,Ethan Coen,100,"Imagine Entertainment, Universal Pictures, Mike Zoss Productions, Alphaville Productions",0
tt0138524,Intolerable Cruelty,editor,6.0,Joel Coen,100,"Imagine Entertainment, Universal Pictures, Mike Zoss Productions, Alphaville Productions",0
tt0138524,Intolerable Cruelty,producer,6.0,Brian Grazer,100,"Imagine Entertainment, Universal Pictures, Mike Zoss Productions, Alphaville Productions",0
tt0138524,Intolerable Cruelty,producer,6.0,Ethan Coen,100,"Imagine Entertainment, Universal Pictures, Mike Zoss Productions, Alphaville Productions",0
tt0138524,Intolerable Cruelty,production_designer,6.0,Leslie McDonald,100,"Imagine Entertainment, Universal Pictures, Mike Zoss Productions, Alphaville Productions",0
tt0138524,Intolerable Cruelty,writer,6.0,Ethan Coen,100,"Imagine Entertainment, Universal Pictures, Mike Zoss Productions, Alphaville Productions",0
tt0138524,Intolerable Cruelty,writer,6.0,John Romano,100,"Imagine Entertainment, Universal Pictures, Mike Zoss Productions, Alphaville Productions",0
tt0138524,Intolerable Cruelty,writer,6.0,Matthew Stone,100,"Imagine Entertainment, Universal Pictures, Mike Zoss Productions, Alphaville Productions",0
tt0138524,Intolerable Cruelty,writer,6.0,Robert Ramsey,100,"Imagine Entertainment, Universal Pictures, Mike Zoss Productions, Alphaville Productions",0
tt0145487,Spider-Man,actor,7.0,Bill Nunn,121,"Columbia Pictures, Marvel Enterprises",4
tt0145487,Spider-Man,actor,7.0,Cliff Robertson,121,"Columbia Pictures, Marvel Enterprises",4
tt0145487,Spider-Man,actor,7.0,Gerry Becker,121,"Columbia Pictures, Marvel Enterprises",4
tt0145487,Spider-Man,actor,7.0,J.K. Simmons,121,"Columbia Pictures, Marvel Enterprises",4
tt0145487,Spider-Man,actor,7.0,James Franco,121,"Columbia Pictures, Marvel Enterprises",4
tt0145487,Spider-Man,actor,7.0,Joe Manganiello,121,"Columbia Pictures, Marvel Enterprises",4
tt0145487,Spider-Man,actor,7.0,Tobey Maguire,121,"Columbia Pictures, Marvel Enterprises",4
tt0145487,Spider-Man,actor,7.0,Willem Dafoe,121,"Columbia Pictures, Marvel Enterprises",4
tt0145487,Spider-Man,actress,7.0,Kirsten Dunst,121,"Columbia Pictures, Marvel Enterprises",4
tt0145487,Spider-Man,actress,7.0,Rosemary Harris,121,"Columbia Pictures, Marvel Enterprises",4
tt0145487,Spider-Man,casting_director,7.0,Francine Maisler,121,"Columbia Pictures, Marvel Enterprises",4
tt0145487,Spider-Man,casting_director,7.0,Lynn Kressel,121,"Columbia Pictures, Marvel Enterprises",4
tt0145487,Spider-Man,cinematographer,7.0,Don Burgess,121,"Columbia Pictures, Marvel Enterprises",4
tt0145487,Spider-Man,composer,7.0,Danny Elfman,121,"Columbia Pictures, Marvel Enterprises",4
tt0145487,Spider-Man,director,7.0,Sam Raimi,121,"Columbia Pictures, Marvel Enterprises",4
tt0145487,Spider-Man,editor,7.0,Arthur Coburn,121,"Columbia Pictures, Marvel Enterprises",4
tt0145487,Spider-Man,editor,7.0,Bob Murawski,121,"Columbia Pictures, Marvel Enterprises",4
tt0145487,Spider-Man,producer,7.0,Ian Bryce,121,"Columbia Pictures, Marvel Enterprises",4
tt0145487,Spider-Man,producer,7.0,Laura Ziskin,121,"Columbia Pictures, Marvel Enterprises",4
tt0145487,Spider-Man,production_designer,7.0,Neil Spisak,121,"Columbia Pictures, Marvel Enterprises",4
tt0145487,Spider-Man,writer,7.0,David Koepp,121,"Columbia Pictures, Marvel Enterprises",4
tt0145487,Spider-Man,writer,7.0,Stan Lee,121,"Columbia Pictures, Marvel Enterprises",4
tt0145487,Spider-Man,writer,7.0,Steve Ditko,121,"Columbia Pictures, Marvel Enterprises",4
tt0145937,Naqoyqatsi,actor,6.0,Bhagwan Mirchandani,89,"Miramax Films, Qatsi Productions, IRE Productions, Santa Fe Institute for Regional Education",0
tt0145937,Naqoyqatsi,actor,6.0,Jack Shamblin,89,"Miramax Films, Qatsi Productions, IRE Productions, Santa Fe Institute for Regional Education",0
tt0145937,Naqoyqatsi,actor,6.0,Steven Soderbergh,89,"Miramax Films, Qatsi Productions, IRE Productions, Santa Fe Institute for Regional Education",0
tt0145937,Naqoyqatsi,archive_footage,6.0,Elton John,89,"Miramax Films, Qatsi Productions, IRE Productions, Santa Fe Institute for Regional Education",0
tt0145937,Naqoyqatsi,archive_footage,6.0,Julia Louis-Dreyfus,89,"Miramax Films, Qatsi Productions, IRE Productions, Santa Fe Institute for Regional Education",0
tt0145937,Naqoyqatsi,archive_footage,6.0,Madonna,89,"Miramax Films, Qatsi Productions, IRE Productions, Santa Fe Institute for Regional Education",0
tt0145937,Naqoyqatsi,archive_footage,6.0,Marlon Brando,89,"Miramax Films, Qatsi Productions, IRE Productions, Santa Fe Institute for Regional Education",0
tt0145937,Naqoyqatsi,archive_footage,6.0,The Beatles,89,"Miramax Films, Qatsi Productions, IRE Productions, Santa Fe Institute for Regional Education",0
tt0145937,Naqoyqatsi,archive_footage,6.0,Troy Aikman,89,"Miramax Films, Qatsi Productions, IRE Productions, Santa Fe Institute for Regional Education",0
tt0145937,Naqoyqatsi,cinematographer,6.0,Russell Lee Fine,89,"Miramax Films, Qatsi Productions, IRE Productions, Santa Fe Institute for Regional Education",0
tt0145937,Naqoyqatsi,composer,6.0,Philip Glass,89,"Miramax Films, Qatsi Productions, IRE Productions, Santa Fe Institute for Regional Education",0
tt0145937,Naqoyqatsi,director,6.0,Godfrey Reggio,89,"Miramax Films, Qatsi Productions, IRE Productions, Santa Fe Institute for Regional Education",0
tt0145937,Naqoyqatsi,editor,6.0,Jon Kane,89,"Miramax Films, Qatsi Productions, IRE Productions, Santa Fe Institute for Regional Education",0
tt0145937,Naqoyqatsi,producer,6.0,Godfrey Reggio,89,"Miramax Films, Qatsi Productions, IRE Productions, Santa Fe Institute for Regional Education",0
tt0145937,Naqoyqatsi,producer,6.0,Joe Beirne,89,"Miramax Films, Qatsi Productions, IRE Productions, Santa Fe Institute for Regional Education",0
tt0145937,Naqoyqatsi,producer,6.0,Lawrence Taub,89,"Miramax Films, Qatsi Productions, IRE Productions, Santa Fe Institute for Regional Education",0
tt0145937,Naqoyqatsi,self,6.0,Belladonna,89,"Miramax Films, Qatsi Productions, IRE Productions, Santa Fe Institute for Regional Education",0
tt0145937,Naqoyqatsi,self,6.0,The Beatles,89,"Miramax Films, Qatsi Productions, IRE Productions, Santa Fe Institute for Regional Education",0
tt0145937,Naqoyqatsi,self,6.0,Troy Aikman,89,"Miramax Films, Qatsi Productions, IRE Productions, Santa Fe Institute for Regional Education",0
tt0145937,Naqoyqatsi,writer,6.0,Godfrey Reggio,89,"Miramax Films, Qatsi Productions, IRE Productions, Santa Fe Institute for Regional Education",0
tt0146316,Lara Croft: Tomb Raider,actor,6.0,Chris Barrie,100,"Paramount Pictures, Toho-Towa, Mutual Film Company, Lawrence Gordon Productions, British Broadcasting Corporation (BBC), Marubeni, Eidos Interactive",1
tt0146316,Lara Croft: Tomb Raider,actor,6.0,Daniel Craig,100,"Paramount Pictures, Toho-Towa, Mutual Film Company, Lawrence Gordon Productions, British Broadcasting Corporation (BBC), Marubeni, Eidos Interactive",1
tt0146316,Lara Croft: Tomb Raider,actor,6.0,Iain Glen,100,"Paramount Pictures, Toho-Towa, Mutual Film Company, Lawrence Gordon Productions, British Broadcasting Corporation (BBC), Marubeni, Eidos Interactive",1
tt0146316,Lara Croft: Tomb Raider,actor,6.0,Jon Voight,100,"Paramount Pictures, Toho-Towa, Mutual Film Company, Lawrence Gordon Productions, British Broadcasting Corporation (BBC), Marubeni, Eidos Interactive",1
tt0146316,Lara Croft: Tomb Raider,actor,6.0,Julian Rhind-Tutt,100,"Paramount Pictures, Toho-Towa, Mutual Film Company, Lawrence Gordon Productions, British Broadcasting Corporation (BBC), Marubeni, Eidos Interactive",1
tt0146316,Lara Croft: Tomb Raider,actor,6.0,Leslie Phillips,100,"Paramount Pictures, Toho-Towa, Mutual Film Company, Lawrence Gordon Productions, British Broadcasting Corporation (BBC), Marubeni, Eidos Interactive",1
tt0146316,Lara Croft: Tomb Raider,actor,6.0,Noah Taylor,100,"Paramount Pictures, Toho-Towa, Mutual Film Company, Lawrence Gordon Productions, British Broadcasting Corporation (BBC), Marubeni, Eidos Interactive",1
tt0146316,Lara Croft: Tomb Raider,actor,6.0,Richard Johnson,100,"Paramount Pictures, Toho-Towa, Mutual Film Company, Lawrence Gordon Productions, British Broadcasting Corporation (BBC), Marubeni, Eidos Interactive",1
tt0146316,Lara Croft: Tomb Raider,actor,6.0,Robert Phillips,100,"Paramount Pictures, Toho-Towa, Mutual Film Company, Lawrence Gordon Productions, British Broadcasting Corporation (BBC), Marubeni, Eidos Interactive",1
tt0146316,Lara Croft: Tomb Raider,actress,6.0,Angelina Jolie,100,"Paramount Pictures, Toho-Towa, Mutual Film Company, Lawrence Gordon Productions, British Broadcasting Corporation (BBC), Marubeni, Eidos Interactive",1
tt0146316,Lara Croft: Tomb Raider,casting_director,6.0,Daniel Hubbard,100,"Paramount Pictures, Toho-Towa, Mutual Film Company, Lawrence Gordon Productions, British Broadcasting Corporation (BBC), Marubeni, Eidos Interactive",1
tt0146316,Lara Croft: Tomb Raider,casting_director,6.0,John Hubbard,100,"Paramount Pictures, Toho-Towa, Mutual Film Company, Lawrence Gordon Productions, British Broadcasting Corporation (BBC), Marubeni, Eidos Interactive",1
tt0146316,Lara Croft: Tomb Raider,casting_director,6.0,Ros Hubbard,100,"Paramount Pictures, Toho-Towa, Mutual Film Company, Lawrence Gordon Productions, British Broadcasting Corporation (BBC), Marubeni, Eidos Interactive",1
tt0146316,Lara Croft: Tomb Raider,casting_director,6.0,Sarah Finn,100,"Paramount Pictures, Toho-Towa, Mutual Film Company, Lawrence Gordon Productions, British Broadcasting Corporation (BBC), Marubeni, Eidos Interactive",1
tt0146316,Lara Croft: Tomb Raider,cinematographer,6.0,Peter Menzies Jr.,100,"Paramount Pictures, Toho-Towa, Mutual Film Company, Lawrence Gordon Productions, British Broadcasting Corporation (BBC), Marubeni, Eidos Interactive",1
tt0146316,Lara Croft: Tomb Raider,composer,6.0,Graeme Revell,100,"Paramount Pictures, Toho-Towa, Mutual Film Company, Lawrence Gordon Productions, British Broadcasting Corporation (BBC), Marubeni, Eidos Interactive",1
tt0146316,Lara Croft: Tomb Raider,director,6.0,Simon West,100,"Paramount Pictures, Toho-Towa, Mutual Film Company, Lawrence Gordon Productions, British Broadcasting Corporation (BBC), Marubeni, Eidos Interactive",1
tt0146316,Lara Croft: Tomb Raider,editor,6.0,Dallas Puett,100,"Paramount Pictures, Toho-Towa, Mutual Film Company, Lawrence Gordon Productions, British Broadcasting Corporation (BBC), Marubeni, Eidos Interactive",1
tt0146316,Lara Croft: Tomb Raider,editor,6.0,Eric Strand,100,"Paramount Pictures, Toho-Towa, Mutual Film Company, Lawrence Gordon Productions, British Broadcasting Corporation (BBC), Marubeni, Eidos Interactive",1
tt0146316,Lara Croft: Tomb Raider,editor,6.0,Glen Scantlebury,100,"Paramount Pictures, Toho-Towa, Mutual Film Company, Lawrence Gordon Productions, British Broadcasting Corporation (BBC), Marubeni, Eidos Interactive",1
tt0146316,Lara Croft: Tomb Raider,editor,6.0,Mark Warner,100,"Paramount Pictures, Toho-Towa, Mutual Film Company, Lawrence Gordon Productions, British Broadcasting Corporation (BBC), Marubeni, Eidos Interactive",1
tt0146316,Lara Croft: Tomb Raider,producer,6.0,Colin Wilson,100,"Paramount Pictures, Toho-Towa, Mutual Film Company, Lawrence Gordon Productions, British Broadcasting Corporation (BBC), Marubeni, Eidos Interactive",1
tt0146316,Lara Croft: Tomb Raider,producer,6.0,Lawrence Gordon,100,"Paramount Pictures, Toho-Towa, Mutual Film Company, Lawrence Gordon Productions, British Broadcasting Corporation (BBC), Marubeni, Eidos Interactive",1
tt0146316,Lara Croft: Tomb Raider,producer,6.0,Lloyd Levin,100,"Paramount Pictures, Toho-Towa, Mutual Film Company, Lawrence Gordon Productions, British Broadcasting Corporation (BBC), Marubeni, Eidos Interactive",1
tt0146316,Lara Croft: Tomb Raider,production_designer,6.0,Kirk M. Petruccelli,100,"Paramount Pictures, Toho-Towa, Mutual Film Company, Lawrence Gordon Productions, British Broadcasting Corporation (BBC), Marubeni, Eidos Interactive",1
tt0146316,Lara Croft: Tomb Raider,writer,6.0,Michael Colleary,100,"Paramount Pictures, Toho-Towa, Mutual Film Company, Lawrence Gordon Productions, British Broadcasting Corporation (BBC), Marubeni, Eidos Interactive",1
tt0146316,Lara Croft: Tomb Raider,writer,6.0,Mike Werb,100,"Paramount Pictures, Toho-Towa, Mutual Film Company, Lawrence Gordon Productions, British Broadcasting Corporation (BBC), Marubeni, Eidos Interactive",1
tt0146316,Lara Croft: Tomb Raider,writer,6.0,Sara B. Cooper,100,"Paramount Pictures, Toho-Towa, Mutual Film Company, Lawrence Gordon Productions, British Broadcasting Corporation (BBC), Marubeni, Eidos Interactive",1
tt0146316,Lara Croft: Tomb Raider,writer,6.0,Simon West,100,"Paramount Pictures, Toho-Towa, Mutual Film Company, Lawrence Gordon Productions, British Broadcasting Corporation (BBC), Marubeni, Eidos Interactive",1
tt0157472,Clockstoppers,actor,5.0,French Stewart,94,"Paramount Pictures, Nickelodeon Movies, Valhalla Motion Pictures",0
tt0157472,Clockstoppers,actor,5.0,Garikayi Mutambirwa,94,"Paramount Pictures, Nickelodeon Movies, Valhalla Motion Pictures",0
tt0157472,Clockstoppers,actor,5.0,Jason George,94,"Paramount Pictures, Nickelodeon Movies, Valhalla Motion Pictures",0
tt0157472,Clockstoppers,actor,5.0,Jesse Bradford,94,"Paramount Pictures, Nickelodeon Movies, Valhalla Motion Pictures",0
tt0157472,Clockstoppers,actor,5.0,Michael Biehn,94,"Paramount Pictures, Nickelodeon Movies, Valhalla Motion Pictures",0
tt0157472,Clockstoppers,actor,5.0,Robin Thomas,94,"Paramount Pictures, Nickelodeon Movies, Valhalla Motion Pictures",0
tt0157472,Clockstoppers,actress,5.0,Julia Sweeney,94,"Paramount Pictures, Nickelodeon Movies, Valhalla Motion Pictures",0
tt0157472,Clockstoppers,actress,5.0,Linda Kim,94,"Paramount Pictures, Nickelodeon Movies, Valhalla Motion Pictures",0
tt0157472,Clockstoppers,actress,5.0,Lindze Letherman,94,"Paramount Pictures, Nickelodeon Movies, Valhalla Motion Pictures",0
tt0157472,Clockstoppers,actress,5.0,Paula Garcés,94,"Paramount Pictures, Nickelodeon Movies, Valhalla Motion Pictures",0
tt0157472,Clockstoppers,casting_director,5.0,Barbara Cohen,94,"Paramount Pictures, Nickelodeon Movies, Valhalla Motion Pictures",0
tt0157472,Clockstoppers,casting_director,5.0,Mary Gail Artz,94,"Paramount Pictures, Nickelodeon Movies, Valhalla Motion Pictures",0
tt0157472,Clockstoppers,cinematographer,5.0,Tim Suhrstedt,94,"Paramount Pictures, Nickelodeon Movies, Valhalla Motion Pictures",0
tt0157472,Clockstoppers,composer,5.0,Jamshied Sharifi,94,"Paramount Pictures, Nickelodeon Movies, Valhalla Motion Pictures",0
tt0157472,Clockstoppers,director,5.0,Jonathan Frakes,94,"Paramount Pictures, Nickelodeon Movies, Valhalla Motion Pictures",0
tt0157472,Clockstoppers,editor,5.0,Jeffrey Canavan,94,"Paramount Pictures, Nickelodeon Movies, Valhalla Motion Pictures",0
tt0157472,Clockstoppers,editor,5.0,Peter E. Berger,94,"Paramount Pictures, Nickelodeon Movies, Valhalla Motion Pictures",0
tt0157472,Clockstoppers,producer,5.0,Gale Anne Hurd,94,"Paramount Pictures, Nickelodeon Movies, Valhalla Motion Pictures",0
tt0157472,Clockstoppers,producer,5.0,Julia Pistor,94,"Paramount Pictures, Nickelodeon Movies, Valhalla Motion Pictures",0
tt0157472,Clockstoppers,production_designer,5.0,Marek Dobrowolski,94,"Paramount Pictures, Nickelodeon Movies, Valhalla Motion Pictures",0
tt0157472,Clockstoppers,writer,5.0,Andy Hedden,94,"Paramount Pictures, Nickelodeon Movies, Valhalla Motion Pictures",0
tt0157472,Clockstoppers,writer,5.0,David N. Weiss,94,"Paramount Pictures, Nickelodeon Movies, Valhalla Motion Pictures",0
tt0157472,Clockstoppers,writer,5.0,J. David Stem,94,"Paramount Pictures, Nickelodeon Movies, Valhalla Motion Pictures",0
tt0157472,Clockstoppers,writer,5.0,Rob Hedden,94,"Paramount Pictures, Nickelodeon Movies, Valhalla Motion Pictures",0
tt0159273,Behind Enemy Lines,actor,6.0,Charles Malik Whitfield,106,"Twentieth Century Fox Film Corporation, Davis Entertainment",1
tt0159273,Behind Enemy Lines,actor,6.0,David Keith,106,"Twentieth Century Fox Film Corporation, Davis Entertainment",1
tt0159273,Behind Enemy Lines,actor,6.0,Eyal Podell,106,"Twentieth Century Fox Film Corporation, Davis Entertainment",1
tt0159273,Behind Enemy Lines,actor,6.0,Gabriel Macht,106,"Twentieth Century Fox Film Corporation, Davis Entertainment",1
tt0159273,Behind Enemy Lines,actor,6.0,Gene Hackman,106,"Twentieth Century Fox Film Corporation, Davis Entertainment",1
tt0159273,Behind Enemy Lines,actor,6.0,Joaquim de Almeida,106,"Twentieth Century Fox Film Corporation, Davis Entertainment",1
tt0159273,Behind Enemy Lines,actor,6.0,Marko Igonda,106,"Twentieth Century Fox Film Corporation, Davis Entertainment",1
tt0159273,Behind Enemy Lines,actor,6.0,Olek Krupa,106,"Twentieth Century Fox Film Corporation, Davis Entertainment",1
tt0159273,Behind Enemy Lines,actor,6.0,Owen Wilson,106,"Twentieth Century Fox Film Corporation, Davis Entertainment",1
tt0159273,Behind Enemy Lines,actor,6.0,Vladimir Mashkov,106,"Twentieth Century Fox Film Corporation, Davis Entertainment",1
tt0159273,Behind Enemy Lines,casting_director,6.0,Eyde Belasco,106,"Twentieth Century Fox Film Corporation, Davis Entertainment",1
tt0159273,Behind Enemy Lines,casting_director,6.0,Sheila Trezise,106,"Twentieth Century Fox Film Corporation, Davis Entertainment",1
